t,f,m,y,l,r,RateOfUseByTechnology
LNDFOR,WTRPRC,1,2031,S22,RE1,302.7804
LNDFOR,WTRPRC,1,2032,S22,RE1,302.7804
LNDFOR,WTRPRC,1,2033,S22,RE1,302.7804
LNDFOR,WTRPRC,1,2034,S22,RE1,302.7804
LNDFOR,WTRPRC,1,2035,S22,RE1,302.7804
LNDMAIIRR,AGRDSL,1,2020,S22,RE1,0.1665
LNDMAIIRR,AGRDSL,1,2021,S22,RE1,0.3616
LNDMAIIRR,AGRDSL,1,2022,S22,RE1,0.5577
LNDMAIIRR,AGRDSL,1,2023,S22,RE1,0.7528
LNDMAIIRR,AGRDSL,1,2024,S22,RE1,0.9489
LNDMAIIRR,AGRDSL,1,2025,S22,RE1,1.1567
LNDMAIIRR,AGRDSL,1,2026,S22,RE1,1.3528
LNDMAIIRR,AGRDSL,1,2027,S22,RE1,1.5501
LNDMAIIRR,AGRDSL,1,2028,S22,RE1,1.759
LNDMAIIRR,AGRDSL,1,2029,S22,RE1,1.9678
LNDMAIIRR,AGRDSL,1,2030,S22,RE1,2.1778
LNDMAIIRR,AGRDSL,1,2031,S22,RE1,2.2384
LNDMAIIRR,AGRDSL,1,2032,S22,RE1,2.299
LNDMAIIRR,AGRDSL,1,2033,S22,RE1,2.3596
LNDMAIIRR,AGRDSL,1,2034,S22,RE1,2.4202
LNDMAIIRR,AGRDSL,1,2035,S22,RE1,2.4818
LNDMAIIRR,AGRWAT,1,2020,S22,RE1,0.1019
LNDMAIIRR,AGRWAT,1,2021,S22,RE1,0.2214
LNDMAIIRR,AGRWAT,1,2022,S22,RE1,0.3415
LNDMAIIRR,AGRWAT,1,2023,S22,RE1,0.4609
LNDMAIIRR,AGRWAT,1,2024,S22,RE1,0.581
LNDMAIIRR,AGRWAT,1,2025,S22,RE1,0.7082
LNDMAIIRR,AGRWAT,1,2026,S22,RE1,0.8283
LNDMAIIRR,AGRWAT,1,2027,S22,RE1,0.949
LNDMAIIRR,AGRWAT,1,2028,S22,RE1,1.0769
LNDMAIIRR,AGRWAT,1,2029,S22,RE1,1.2048
LNDMAIIRR,AGRWAT,1,2030,S22,RE1,1.3333
LNDMAIIRR,AGRWAT,1,2031,S22,RE1,1.3704
LNDMAIIRR,AGRWAT,1,2032,S22,RE1,1.4075
LNDMAIIRR,AGRWAT,1,2033,S22,RE1,1.4446
LNDMAIIRR,AGRWAT,1,2034,S22,RE1,1.4817
LNDMAIIRR,AGRWAT,1,2035,S22,RE1,1.5195
LNDMAIIRR,LND,1,2020,S22,RE1,0.3398
LNDMAIIRR,LND,1,2021,S22,RE1,0.7379
LNDMAIIRR,LND,1,2022,S22,RE1,1.1382
LNDMAIIRR,LND,1,2023,S22,RE1,1.5363
LNDMAIIRR,LND,1,2024,S22,RE1,1.9366
LNDMAIIRR,LND,1,2025,S22,RE1,2.3607
LNDMAIIRR,LND,1,2026,S22,RE1,2.7609
LNDMAIIRR,LND,1,2027,S22,RE1,3.1634
LNDMAIIRR,LND,1,2028,S22,RE1,3.5897
LNDMAIIRR,LND,1,2029,S22,RE1,4.016
LNDMAIIRR,LND,1,2030,S22,RE1,4.4445
LNDMAIIRR,LND,1,2031,S22,RE1,4.5681
LNDMAIIRR,LND,1,2032,S22,RE1,4.6918
LNDMAIIRR,LND,1,2033,S22,RE1,4.8155
LNDMAIIRR,LND,1,2034,S22,RE1,4.9391
LNDMAIIRR,LND,1,2035,S22,RE1,5.065
LNDMAIIRR,WTRPRC,1,2020,S22,RE1,0.4078
LNDMAIIRR,WTRPRC,1,2021,S22,RE1,0.8855
LNDMAIIRR,WTRPRC,1,2022,S22,RE1,1.3658
LNDMAIIRR,WTRPRC,1,2023,S22,RE1,1.8436
LNDMAIIRR,WTRPRC,1,2024,S22,RE1,2.3239
LNDMAIIRR,WTRPRC,1,2025,S22,RE1,2.8328
LNDMAIIRR,WTRPRC,1,2026,S22,RE1,3.3131
LNDMAIIRR,WTRPRC,1,2027,S22,RE1,3.7961
LNDMAIIRR,WTRPRC,1,2028,S22,RE1,4.3076
LNDMAIIRR,WTRPRC,1,2029,S22,RE1,4.8192
LNDMAIIRR,WTRPRC,1,2030,S22,RE1,5.3334
LNDMAIIRR,WTRPRC,1,2031,S22,RE1,5.4817
LNDMAIIRR,WTRPRC,1,2032,S22,RE1,5.6302
LNDMAIIRR,WTRPRC,1,2033,S22,RE1,5.7786
LNDMAIIRR,WTRPRC,1,2034,S22,RE1,5.9269
LNDMAIIRR,WTRPRC,1,2035,S22,RE1,6.078
LNDMAIRNF,AGRDSL,1,2020,S22,RE1,1.2054
LNDMAIRNF,AGRDSL,1,2021,S22,RE1,1.0849
LNDMAIRNF,AGRDSL,1,2022,S22,RE1,0.9643
LNDMAIRNF,AGRDSL,1,2023,S22,RE1,0.8438
LNDMAIRNF,AGRDSL,1,2024,S22,RE1,0.7232
LNDMAIRNF,AGRDSL,1,2025,S22,RE1,0.6027
LNDMAIRNF,AGRDSL,1,2026,S22,RE1,0.4822
LNDMAIRNF,AGRDSL,1,2027,S22,RE1,0.3616
LNDMAIRNF,AGRDSL,1,2028,S22,RE1,0.2411
LNDMAIRNF,AGRDSL,1,2029,S22,RE1,0.1205
LNDMAIRNF,AGRDSL,1,2030,S22,RE1,0.0
LNDMAIRNF,AGRDSL,1,2031,S22,RE1,0.0
LNDMAIRNF,AGRDSL,1,2032,S22,RE1,0.0
LNDMAIRNF,AGRDSL,1,2033,S22,RE1,0.0
LNDMAIRNF,AGRDSL,1,2034,S22,RE1,0.0
LNDMAIRNF,AGRDSL,1,2035,S22,RE1,0.0
LNDMAIRNF,LND,1,2020,S22,RE1,4.1
LNDMAIRNF,LND,1,2021,S22,RE1,3.69
LNDMAIRNF,LND,1,2022,S22,RE1,3.28
LNDMAIRNF,LND,1,2023,S22,RE1,2.87
LNDMAIRNF,LND,1,2024,S22,RE1,2.46
LNDMAIRNF,LND,1,2025,S22,RE1,2.05
LNDMAIRNF,LND,1,2026,S22,RE1,1.64
LNDMAIRNF,LND,1,2027,S22,RE1,1.23
LNDMAIRNF,LND,1,2028,S22,RE1,0.82
LNDMAIRNF,LND,1,2029,S22,RE1,0.41
LNDMAIRNF,LND,1,2030,S22,RE1,0.0
LNDMAIRNF,LND,1,2031,S22,RE1,0.0
LNDMAIRNF,LND,1,2032,S22,RE1,0.0
LNDMAIRNF,LND,1,2033,S22,RE1,0.0
LNDMAIRNF,LND,1,2034,S22,RE1,0.0
LNDMAIRNF,LND,1,2035,S22,RE1,0.0
LNDMAIRNF,WTRPRC,1,2020,S22,RE1,4.92
LNDMAIRNF,WTRPRC,1,2021,S22,RE1,4.428
LNDMAIRNF,WTRPRC,1,2022,S22,RE1,3.936
LNDMAIRNF,WTRPRC,1,2023,S22,RE1,3.444
LNDMAIRNF,WTRPRC,1,2024,S22,RE1,2.952
LNDMAIRNF,WTRPRC,1,2025,S22,RE1,2.46
LNDMAIRNF,WTRPRC,1,2026,S22,RE1,1.968
LNDMAIRNF,WTRPRC,1,2027,S22,RE1,1.476
LNDMAIRNF,WTRPRC,1,2028,S22,RE1,0.984
LNDMAIRNF,WTRPRC,1,2029,S22,RE1,0.492
LNDMAIRNF,WTRPRC,1,2030,S22,RE1,0.0
LNDMAIRNF,WTRPRC,1,2031,S22,RE1,0.0
LNDMAIRNF,WTRPRC,1,2032,S22,RE1,0.0
LNDMAIRNF,WTRPRC,1,2033,S22,RE1,0.0
LNDMAIRNF,WTRPRC,1,2034,S22,RE1,0.0
LNDMAIRNF,WTRPRC,1,2035,S22,RE1,0.0
LNDRICIRR,AGRDSL,1,2020,S22,RE1,0.2695
LNDRICIRR,AGRDSL,1,2021,S22,RE1,0.3123
LNDRICIRR,AGRDSL,1,2022,S22,RE1,0.3646
LNDRICIRR,AGRDSL,1,2023,S22,RE1,0.417
LNDRICIRR,AGRDSL,1,2024,S22,RE1,0.47
LNDRICIRR,AGRDSL,1,2025,S22,RE1,0.5232
LNDRICIRR,AGRDSL,1,2026,S22,RE1,0.5765
LNDRICIRR,AGRDSL,1,2027,S22,RE1,0.6299
LNDRICIRR,AGRDSL,1,2028,S22,RE1,0.6837
LNDRICIRR,AGRDSL,1,2029,S22,RE1,0.7383
LNDRICIRR,AGRDSL,1,2030,S22,RE1,0.7926
LNDRICIRR,AGRDSL,1,2031,S22,RE1,0.8084
LNDRICIRR,AGRDSL,1,2032,S22,RE1,0.8246
LNDRICIRR,AGRDSL,1,2033,S22,RE1,0.8414
LNDRICIRR,AGRDSL,1,2034,S22,RE1,0.8581
LNDRICIRR,AGRDSL,1,2035,S22,RE1,0.8752
LNDRICIRR,AGRWAT,1,2020,S22,RE1,0.2475
LNDRICIRR,AGRWAT,1,2021,S22,RE1,0.2868
LNDRICIRR,AGRWAT,1,2022,S22,RE1,0.3348
LNDRICIRR,AGRWAT,1,2023,S22,RE1,0.383
LNDRICIRR,AGRWAT,1,2024,S22,RE1,0.4316
LNDRICIRR,AGRWAT,1,2025,S22,RE1,0.4805
LNDRICIRR,AGRWAT,1,2026,S22,RE1,0.5295
LNDRICIRR,AGRWAT,1,2027,S22,RE1,0.5785
LNDRICIRR,AGRWAT,1,2028,S22,RE1,0.6279
LNDRICIRR,AGRWAT,1,2029,S22,RE1,0.678
LNDRICIRR,AGRWAT,1,2030,S22,RE1,0.7279
LNDRICIRR,AGRWAT,1,2031,S22,RE1,0.7424
LNDRICIRR,AGRWAT,1,2032,S22,RE1,0.7573
LNDRICIRR,AGRWAT,1,2033,S22,RE1,0.7727
LNDRICIRR,AGRWAT,1,2034,S22,RE1,0.788
LNDRICIRR,AGRWAT,1,2035,S22,RE1,0.8038
LNDRICIRR,LND,1,2020,S22,RE1,0.55
LNDRICIRR,LND,1,2021,S22,RE1,0.6373
LNDRICIRR,LND,1,2022,S22,RE1,0.744
LNDRICIRR,LND,1,2023,S22,RE1,0.8511
LNDRICIRR,LND,1,2024,S22,RE1,0.9591
LNDRICIRR,LND,1,2025,S22,RE1,1.0677
LNDRICIRR,LND,1,2026,S22,RE1,1.1766
LNDRICIRR,LND,1,2027,S22,RE1,1.2855
LNDRICIRR,LND,1,2028,S22,RE1,1.3954
LNDRICIRR,LND,1,2029,S22,RE1,1.5067
LNDRICIRR,LND,1,2030,S22,RE1,1.6175
LNDRICIRR,LND,1,2031,S22,RE1,1.6498
LNDRICIRR,LND,1,2032,S22,RE1,1.6829
LNDRICIRR,LND,1,2033,S22,RE1,1.7171
LNDRICIRR,LND,1,2034,S22,RE1,1.7512
LNDRICIRR,LND,1,2035,S22,RE1,1.7862
LNDRICIRR,WTRPRC,1,2020,S22,RE1,0.66
LNDRICIRR,WTRPRC,1,2021,S22,RE1,0.7648
LNDRICIRR,WTRPRC,1,2022,S22,RE1,0.8928
LNDRICIRR,WTRPRC,1,2023,S22,RE1,1.0213
LNDRICIRR,WTRPRC,1,2024,S22,RE1,1.1509
LNDRICIRR,WTRPRC,1,2025,S22,RE1,1.2812
LNDRICIRR,WTRPRC,1,2026,S22,RE1,1.4119
LNDRICIRR,WTRPRC,1,2027,S22,RE1,1.5426
LNDRICIRR,WTRPRC,1,2028,S22,RE1,1.6745
LNDRICIRR,WTRPRC,1,2029,S22,RE1,1.808
LNDRICIRR,WTRPRC,1,2030,S22,RE1,1.941
LNDRICIRR,WTRPRC,1,2031,S22,RE1,1.9798
LNDRICIRR,WTRPRC,1,2032,S22,RE1,2.0195
LNDRICIRR,WTRPRC,1,2033,S22,RE1,2.0605
LNDRICIRR,WTRPRC,1,2034,S22,RE1,2.1014
LNDRICIRR,WTRPRC,1,2035,S22,RE1,2.1434
LNDRICRNF,AGRDSL,1,2020,S22,RE1,0.4184
LNDRICRNF,AGRDSL,1,2021,S22,RE1,0.3766
LNDRICRNF,AGRDSL,1,2022,S22,RE1,0.3346
LNDRICRNF,AGRDSL,1,2023,S22,RE1,0.2928
LNDRICRNF,AGRDSL,1,2024,S22,RE1,0.2511
LNDRICRNF,AGRDSL,1,2025,S22,RE1,0.209
LNDRICRNF,AGRDSL,1,2026,S22,RE1,0.1673
LNDRICRNF,AGRDSL,1,2027,S22,RE1,0.1255
LNDRICRNF,AGRDSL,1,2028,S22,RE1,0.0838
LNDRICRNF,AGRDSL,1,2029,S22,RE1,0.0417
LNDRICRNF,AGRDSL,1,2030,S22,RE1,0.0
LNDRICRNF,AGRDSL,1,2031,S22,RE1,0.0
LNDRICRNF,AGRDSL,1,2032,S22,RE1,0.0
LNDRICRNF,AGRDSL,1,2033,S22,RE1,0.0
LNDRICRNF,AGRDSL,1,2034,S22,RE1,0.0
LNDRICRNF,AGRDSL,1,2035,S22,RE1,0.0
LNDRICRNF,LND,1,2020,S22,RE1,1.423
LNDRICRNF,LND,1,2021,S22,RE1,1.281
LNDRICRNF,LND,1,2022,S22,RE1,1.138
LNDRICRNF,LND,1,2023,S22,RE1,0.996
LNDRICRNF,LND,1,2024,S22,RE1,0.854
LNDRICRNF,LND,1,2025,S22,RE1,0.711
LNDRICRNF,LND,1,2026,S22,RE1,0.569
LNDRICRNF,LND,1,2027,S22,RE1,0.427
LNDRICRNF,LND,1,2028,S22,RE1,0.285
LNDRICRNF,LND,1,2029,S22,RE1,0.142
LNDRICRNF,LND,1,2030,S22,RE1,0.0
LNDRICRNF,LND,1,2031,S22,RE1,0.0
LNDRICRNF,LND,1,2032,S22,RE1,0.0
LNDRICRNF,LND,1,2033,S22,RE1,0.0
LNDRICRNF,LND,1,2034,S22,RE1,0.0
LNDRICRNF,LND,1,2035,S22,RE1,0.0
LNDRICRNF,WTRPRC,1,2020,S22,RE1,1.7076
LNDRICRNF,WTRPRC,1,2021,S22,RE1,1.5372
LNDRICRNF,WTRPRC,1,2022,S22,RE1,1.3656
LNDRICRNF,WTRPRC,1,2023,S22,RE1,1.1952
LNDRICRNF,WTRPRC,1,2024,S22,RE1,1.0248
LNDRICRNF,WTRPRC,1,2025,S22,RE1,0.8532
LNDRICRNF,WTRPRC,1,2026,S22,RE1,0.6828
LNDRICRNF,WTRPRC,1,2027,S22,RE1,0.5124
LNDRICRNF,WTRPRC,1,2028,S22,RE1,0.342
LNDRICRNF,WTRPRC,1,2029,S22,RE1,0.1704
LNDRICRNF,WTRPRC,1,2030,S22,RE1,0.0
LNDRICRNF,WTRPRC,1,2031,S22,RE1,0.0
LNDRICRNF,WTRPRC,1,2032,S22,RE1,0.0
LNDRICRNF,WTRPRC,1,2033,S22,RE1,0.0
LNDRICRNF,WTRPRC,1,2034,S22,RE1,0.0
LNDRICRNF,WTRPRC,1,2035,S22,RE1,0.0
LNDWAT,LND,1,2020,S22,RE1,24.9873
LNDWAT,LND,1,2021,S22,RE1,34.8539
LNDWAT,LND,1,2022,S22,RE1,44.7998
LNDWAT,LND,1,2023,S22,RE1,54.6466
LNDWAT,LND,1,2024,S22,RE1,64.5903
LNDWAT,LND,1,2025,S22,RE1,74.4107
LNDWAT,LND,1,2026,S22,RE1,25.021
LNDWAT,LND,1,2027,S22,RE1,25.021
LNDWAT,LND,1,2028,S22,RE1,25.021
LNDWAT,LND,1,2029,S22,RE1,25.021
LNDWAT,LND,1,2030,S22,RE1,25.021
LNDWAT,LND,1,2031,S22,RE1,24.7651
LNDWAT,LND,1,2032,S22,RE1,24.4082
LNDWAT,LND,1,2033,S22,RE1,24.0505
LNDWAT,LND,1,2034,S22,RE1,23.7927
LNDWAT,LND,1,2035,S22,RE1,23.4318
LNDWAT,WTRPRC,1,2020,S22,RE1,29.9848
LNDWAT,WTRPRC,1,2021,S22,RE1,41.8247
LNDWAT,WTRPRC,1,2022,S22,RE1,53.7598
LNDWAT,WTRPRC,1,2023,S22,RE1,65.5759
LNDWAT,WTRPRC,1,2024,S22,RE1,77.5084
LNDWAT,WTRPRC,1,2025,S22,RE1,89.2928
LNDWAT,WTRPRC,1,2026,S22,RE1,30.0252
LNDWAT,WTRPRC,1,2027,S22,RE1,30.0252
LNDWAT,WTRPRC,1,2028,S22,RE1,30.0252
LNDWAT,WTRPRC,1,2029,S22,RE1,30.0252
LNDWAT,WTRPRC,1,2030,S22,RE1,30.0252
LNDWAT,WTRPRC,1,2031,S22,RE1,29.7181
LNDWAT,WTRPRC,1,2032,S22,RE1,29.2898
LNDWAT,WTRPRC,1,2033,S22,RE1,28.8606
LNDWAT,WTRPRC,1,2034,S22,RE1,28.5512
LNDWAT,WTRPRC,1,2035,S22,RE1,28.1182
PWRCOA,COA,1,2020,S22,RE1,378.432
PWRCOA,COA,1,2021,S22,RE1,378.432
PWRCOA,COA,1,2022,S22,RE1,378.432
PWRCOA,COA,1,2023,S22,RE1,378.432
PWRCOA,COA,1,2024,S22,RE1,378.432
PWRCOA,COA,1,2025,S22,RE1,378.432
PWRCOA,COA,1,2026,S22,RE1,200.7405
PWRCOA,COA,1,2027,S22,RE1,186.507
PWRCOA,COA,1,2028,S22,RE1,378.432
PWRCOA,COA,1,2029,S22,RE1,155.109
PWRCOA,COA,1,2030,S22,RE1,189.216
PWRCOA,COA,1,2031,S22,RE1,189.216
PWRCOA,COA,1,2032,S22,RE1,189.216
PWRCOA,COA,1,2033,S22,RE1,189.216
PWRCOA,COA,1,2034,S22,RE1,189.216
PWRCOA,COA,1,2035,S22,RE1,189.216
PWRCOA,PWRWAT,1,2020,S22,RE1,0.0328
PWRCOA,PWRWAT,1,2021,S22,RE1,0.0328
PWRCOA,PWRWAT,1,2022,S22,RE1,0.0328
PWRCOA,PWRWAT,1,2023,S22,RE1,0.0328
PWRCOA,PWRWAT,1,2024,S22,RE1,0.0328
PWRCOA,PWRWAT,1,2025,S22,RE1,0.0328
PWRCOA,PWRWAT,1,2026,S22,RE1,0.0174
PWRCOA,PWRWAT,1,2027,S22,RE1,0.0162
PWRCOA,PWRWAT,1,2028,S22,RE1,0.0328
PWRCOA,PWRWAT,1,2029,S22,RE1,0.0134
PWRCOA,PWRWAT,1,2030,S22,RE1,0.0164
PWRCOA,PWRWAT,1,2031,S22,RE1,0.0164
PWRCOA,PWRWAT,1,2032,S22,RE1,0.0164
PWRCOA,PWRWAT,1,2033,S22,RE1,0.0164
PWRCOA,PWRWAT,1,2034,S22,RE1,0.0164
PWRCOA,PWRWAT,1,2035,S22,RE1,0.0164
PWRGAS,GAS,1,2020,S22,RE1,6.9422
PWRGAS,GAS,1,2021,S22,RE1,32.2348
PWRGAS,GAS,1,2022,S22,RE1,64.4964
PWRGAS,GAS,1,2023,S22,RE1,99.0846
PWRGAS,GAS,1,2024,S22,RE1,133.5476
PWRGAS,GAS,1,2025,S22,RE1,170.3518
PWRGAS,GAS,1,2026,S22,RE1,346.7794
PWRGAS,GAS,1,2027,S22,RE1,400.414
PWRGAS,GAS,1,2028,S22,RE1,318.9536
PWRGAS,GAS,1,2029,S22,RE1,518.868
PWRGAS,GAS,1,2030,S22,RE1,549.4952
PWRGAS,GAS,1,2031,S22,RE1,604.9294
PWRGAS,GAS,1,2032,S22,RE1,664.9804
PWRGAS,GAS,1,2033,S22,RE1,727.3378
PWRGAS,GAS,1,2034,S22,RE1,794.2704
PWRGAS,GAS,1,2035,S22,RE1,863.5352
PWRGAS,PWRWAT,1,2020,S22,RE1,0.0008
PWRGAS,PWRWAT,1,2021,S22,RE1,0.0035
PWRGAS,PWRWAT,1,2022,S22,RE1,0.0071
PWRGAS,PWRWAT,1,2023,S22,RE1,0.0109
PWRGAS,PWRWAT,1,2024,S22,RE1,0.0147
PWRGAS,PWRWAT,1,2025,S22,RE1,0.0187
PWRGAS,PWRWAT,1,2026,S22,RE1,0.0381
PWRGAS,PWRWAT,1,2027,S22,RE1,0.044
PWRGAS,PWRWAT,1,2028,S22,RE1,0.0351
PWRGAS,PWRWAT,1,2029,S22,RE1,0.0571
PWRGAS,PWRWAT,1,2030,S22,RE1,0.0604
PWRGAS,PWRWAT,1,2031,S22,RE1,0.0665
PWRGAS,PWRWAT,1,2032,S22,RE1,0.0731
PWRGAS,PWRWAT,1,2033,S22,RE1,0.08
PWRGAS,PWRWAT,1,2034,S22,RE1,0.0874
PWRGAS,PWRWAT,1,2035,S22,RE1,0.095
PWRHYD,HYD,1,2020,S22,RE1,38.4176
PWRHYD,HYD,1,2021,S22,RE1,39.8327
PWRHYD,HYD,1,2022,S22,RE1,41.2594
PWRHYD,HYD,1,2023,S22,RE1,42.6751
PWRHYD,HYD,1,2024,S22,RE1,44.1018
PWRHYD,HYD,1,2025,S22,RE1,45.5193
PWRHYD,HYD,1,2026,S22,RE1,38.6395
PWRHYD,HYD,1,2027,S22,RE1,38.6778
PWRHYD,HYD,1,2028,S22,RE1,38.718
PWRHYD,HYD,1,2029,S22,RE1,38.7615
PWRHYD,HYD,1,2030,S22,RE1,38.8055
PWRHYD,HYD,1,2031,S22,RE1,38.8034
PWRHYD,HYD,1,2032,S22,RE1,38.7906
PWRHYD,HYD,1,2033,S22,RE1,38.7777
PWRHYD,HYD,1,2034,S22,RE1,38.7757
PWRHYD,HYD,1,2035,S22,RE1,38.7631
PWRSOL,SOL,1,2020,S22,RE1,0.0
PWRSOL,SOL,1,2021,S22,RE1,0.0
PWRSOL,SOL,1,2022,S22,RE1,0.0
PWRSOL,SOL,1,2023,S22,RE1,0.0
PWRSOL,SOL,1,2024,S22,RE1,0.0
PWRSOL,SOL,1,2025,S22,RE1,0.0
PWRSOL,SOL,1,2026,S22,RE1,0.0
PWRSOL,SOL,1,2027,S22,RE1,0.0
PWRSOL,SOL,1,2028,S22,RE1,0.0
PWRSOL,SOL,1,2029,S22,RE1,0.0
PWRSOL,SOL,1,2030,S22,RE1,0.0
PWRSOL,SOL,1,2031,S22,RE1,0.0
PWRSOL,SOL,1,2032,S22,RE1,0.0
PWRSOL,SOL,1,2033,S22,RE1,0.0
PWRSOL,SOL,1,2034,S22,RE1,0.0
PWRSOL,SOL,1,2035,S22,RE1,0.0
PWRTRN,ELC001,1,2020,S22,RE1,187.4274
PWRTRN,ELC001,1,2021,S22,RE1,201.4886
PWRTRN,ELC001,1,2022,S22,RE1,219.0462
PWRTRN,ELC001,1,2023,S22,RE1,237.756
PWRTRN,ELC001,1,2024,S22,RE1,256.4142
PWRTRN,ELC001,1,2025,S22,RE1,276.2338
PWRTRN,ELC001,1,2026,S22,RE1,298.3373
PWRTRN,ELC001,1,2027,S22,RE1,320.4485
PWRTRN,ELC001,1,2028,S22,RE1,343.7334
PWRTRN,ELC001,1,2029,S22,RE1,369.2932
PWRTRN,ELC001,1,2030,S22,RE1,396.0197
PWRTRN,ELC001,1,2031,S22,RE1,423.7347
PWRTRN,ELC001,1,2032,S22,RE1,453.7474
PWRTRN,ELC001,1,2033,S22,RE1,484.9133
PWRTRN,ELC001,1,2034,S22,RE1,518.3776
PWRTRN,ELC001,1,2035,S22,RE1,552.9974
PWRWND,WND,1,2020,S22,RE1,19.3946
PWRWND,WND,1,2021,S22,RE1,19.3946
PWRWND,WND,1,2022,S22,RE1,19.3946
PWRWND,WND,1,2023,S22,RE1,19.3946
PWRWND,WND,1,2024,S22,RE1,19.3946
PWRWND,WND,1,2025,S22,RE1,19.3946
PWRWND,WND,1,2026,S22,RE1,19.3946
PWRWND,WND,1,2027,S22,RE1,19.3946
PWRWND,WND,1,2028,S22,RE1,19.3946
PWRWND,WND,1,2029,S22,RE1,19.3946
PWRWND,WND,1,2030,S22,RE1,19.3946
PWRWND,WND,1,2031,S22,RE1,19.3946
PWRWND,WND,1,2032,S22,RE1,19.3946
PWRWND,WND,1,2033,S22,RE1,19.3946
PWRWND,WND,1,2034,S22,RE1,19.3946
PWRWND,WND,1,2035,S22,RE1,19.3946
RSCHYD,WTRRUN,1,2020,S22,RE1,109.7645
RSCHYD,WTRRUN,1,2021,S22,RE1,113.8076
RSCHYD,WTRRUN,1,2022,S22,RE1,117.884
RSCHYD,WTRRUN,1,2023,S22,RE1,121.9288
RSCHYD,WTRRUN,1,2024,S22,RE1,126.0052
RSCHYD,WTRRUN,1,2025,S22,RE1,130.055
RSCHYD,WTRRUN,1,2026,S22,RE1,110.3985
RSCHYD,WTRRUN,1,2027,S22,RE1,110.508
RSCHYD,WTRRUN,1,2028,S22,RE1,110.6229
RSCHYD,WTRRUN,1,2029,S22,RE1,110.7472
RSCHYD,WTRRUN,1,2030,S22,RE1,110.8728
RSCHYD,WTRRUN,1,2031,S22,RE1,110.8669
RSCHYD,WTRRUN,1,2032,S22,RE1,110.8302
RSCHYD,WTRRUN,1,2033,S22,RE1,110.7935
RSCHYD,WTRRUN,1,2034,S22,RE1,110.7878
RSCHYD,WTRRUN,1,2035,S22,RE1,110.7516
UPSWTRSUR,WTRRUN,1,2020,S22,RE1,0.0
UPSWTRSUR,WTRRUN,1,2021,S22,RE1,0.0
UPSWTRSUR,WTRRUN,1,2022,S22,RE1,0.0
UPSWTRSUR,WTRRUN,1,2023,S22,RE1,0.0
UPSWTRSUR,WTRRUN,1,2024,S22,RE1,0.0
UPSWTRSUR,WTRRUN,1,2025,S22,RE1,0.0
UPSWTRSUR,WTRRUN,1,2026,S22,RE1,0.0
UPSWTRSUR,WTRRUN,1,2027,S22,RE1,0.0
UPSWTRSUR,WTRRUN,1,2028,S22,RE1,0.0
UPSWTRSUR,WTRRUN,1,2029,S22,RE1,0.0
UPSWTRSUR,WTRRUN,1,2030,S22,RE1,0.0
UPSWTRSUR,WTRRUN,1,2031,S22,RE1,0.0
UPSWTRSUR,WTRRUN,1,2032,S22,RE1,0.0
UPSWTRSUR,WTRRUN,1,2033,S22,RE1,0.0
UPSWTRSUR,WTRRUN,1,2034,S22,RE1,0.0
UPSWTRSUR,WTRRUN,1,2035,S22,RE1,0.0
