t,f,m,y,l,r,RateOfProductionByTechnology
PWRHYD,ELC001,1,2025,S21,RE1,36.1942
PWRHYD,ELC001,1,2026,S21,RE1,36.2346
PWRHYD,ELC001,1,2027,S21,RE1,35.3636
PWRHYD,ELC001,1,2028,S21,RE1,35.2047
PWRHYD,ELC001,1,2029,S21,RE1,34.3449
PWRHYD,ELC001,1,2030,S21,RE1,34.3592
PWRHYD,ELC001,1,2031,S21,RE1,34.3625
PWRHYD,ELC001,1,2032,S21,RE1,34.3562
PWRHYD,ELC001,1,2033,S21,RE1,34.7451
PWRHYD,ELC001,1,2034,S21,RE1,34.4957
PWRHYD,ELC001,1,2035,S21,RE1,34.6245
PWRSOL,ELC002,1,2020,S21,RE1,8.1994
PWRSOL,ELC002,1,2021,S21,RE1,8.1994
PWRSOL,ELC002,1,2022,S21,RE1,8.1994
PWRSOL,ELC002,1,2023,S21,RE1,8.1994
PWRSOL,ELC002,1,2024,S21,RE1,8.1994
PWRSOL,ELC002,1,2025,S21,RE1,8.1994
PWRSOL,ELC002,1,2026,S21,RE1,8.1994
PWRSOL,ELC002,1,2027,S21,RE1,8.1994
PWRSOL,ELC002,1,2028,S21,RE1,8.1994
PWRSOL,ELC002,1,2029,S21,RE1,8.1994
PWRSOL,ELC002,1,2030,S21,RE1,8.1994
PWRSOL,ELC002,1,2031,S21,RE1,8.1994
PWRSOL,ELC002,1,2032,S21,RE1,8.1994
PWRSOL,ELC002,1,2033,S21,RE1,8.1994
PWRSOL,ELC002,1,2034,S21,RE1,8.1994
PWRSOL,ELC002,1,2035,S21,RE1,8.1994
PWRTRN,ELC002,1,2020,S21,RE1,198.8328
PWRTRN,ELC002,1,2021,S21,RE1,214.2922
PWRTRN,ELC002,1,2022,S21,RE1,233.5423
PWRTRN,ELC002,1,2023,S21,RE1,254.0415
PWRTRN,ELC002,1,2024,S21,RE1,274.5155
PWRTRN,ELC002,1,2025,S21,RE1,296.3137
PWRTRN,ELC002,1,2026,S21,RE1,320.5722
PWRTRN,ELC002,1,2027,S21,RE1,344.8513
PWRTRN,ELC002,1,2028,S21,RE1,370.4775
PWRTRN,ELC002,1,2029,S21,RE1,398.5544
PWRTRN,ELC002,1,2030,S21,RE1,427.8966
PWRTRN,ELC002,1,2031,S21,RE1,458.2378
PWRTRN,ELC002,1,2032,S21,RE1,491.0779
PWRTRN,ELC002,1,2033,S21,RE1,525.1815
PWRTRN,ELC002,1,2034,S21,RE1,561.8708
PWRTRN,ELC002,1,2035,S21,RE1,599.7493
PWRWND,ELC001,1,2020,S21,RE1,17.5025
PWRWND,ELC001,1,2021,S21,RE1,17.5025
PWRWND,ELC001,1,2022,S21,RE1,17.5025
PWRWND,ELC001,1,2023,S21,RE1,17.5025
PWRWND,ELC001,1,2024,S21,RE1,17.5025
PWRWND,ELC001,1,2025,S21,RE1,17.5025
PWRWND,ELC001,1,2026,S21,RE1,17.5025
PWRWND,ELC001,1,2027,S21,RE1,17.5025
PWRWND,ELC001,1,2028,S21,RE1,17.5025
PWRWND,ELC001,1,2029,S21,RE1,17.5025
PWRWND,ELC001,1,2030,S21,RE1,17.5025
PWRWND,ELC001,1,2031,S21,RE1,17.5025
PWRWND,ELC001,1,2032,S21,RE1,17.5025
PWRWND,ELC001,1,2033,S21,RE1,17.5025
PWRWND,ELC001,1,2034,S21,RE1,17.5025
PWRWND,ELC001,1,2035,S21,RE1,17.5025
RSCHYD,HYD,1,2020,S21,RE1,38.424
RSCHYD,HYD,1,2021,S21,RE1,38.3005
RSCHYD,HYD,1,2022,S21,RE1,37.3528
RSCHYD,HYD,1,2023,S21,RE1,37.2392
RSCHYD,HYD,1,2024,S21,RE1,36.2943
RSCHYD,HYD,1,2025,S21,RE1,36.1942
RSCHYD,HYD,1,2026,S21,RE1,36.2346
RSCHYD,HYD,1,2027,S21,RE1,35.3636
RSCHYD,HYD,1,2028,S21,RE1,35.2047
RSCHYD,HYD,1,2029,S21,RE1,34.3449
RSCHYD,HYD,1,2030,S21,RE1,34.3592
RSCHYD,HYD,1,2031,S21,RE1,34.3625
RSCHYD,HYD,1,2032,S21,RE1,34.3561
RSCHYD,HYD,1,2033,S21,RE1,34.7451
RSCHYD,HYD,1,2034,S21,RE1,34.4957
RSCHYD,HYD,1,2035,S21,RE1,34.6245
RSCHYD,WTRSUR,1,2020,S21,RE1,109.7829
RSCHYD,WTRSUR,1,2021,S21,RE1,109.43
RSCHYD,WTRSUR,1,2022,S21,RE1,106.7224
RSCHYD,WTRSUR,1,2023,S21,RE1,106.3976
RSCHYD,WTRSUR,1,2024,S21,RE1,103.6981
RSCHYD,WTRSUR,1,2025,S21,RE1,103.4119
RSCHYD,WTRSUR,1,2026,S21,RE1,103.5273
RSCHYD,WTRSUR,1,2027,S21,RE1,101.0388
RSCHYD,WTRSUR,1,2028,S21,RE1,100.5848
RSCHYD,WTRSUR,1,2029,S21,RE1,98.1282
RSCHYD,WTRSUR,1,2030,S21,RE1,98.169
RSCHYD,WTRSUR,1,2031,S21,RE1,98.1786
RSCHYD,WTRSUR,1,2032,S21,RE1,98.1604
RSCHYD,WTRSUR,1,2033,S21,RE1,99.2716
RSCHYD,WTRSUR,1,2034,S21,RE1,98.5592
RSCHYD,WTRSUR,1,2035,S21,RE1,98.9271
RSCLND,LND,1,2020,S21,RE1,300.0
RSCLND,LND,1,2021,S21,RE1,300.0
RSCLND,LND,1,2022,S21,RE1,300.0
RSCLND,LND,1,2023,S21,RE1,300.0
RSCLND,LND,1,2024,S21,RE1,300.0
RSCLND,LND,1,2025,S21,RE1,300.0
RSCLND,LND,1,2026,S21,RE1,300.0
RSCLND,LND,1,2027,S21,RE1,300.0
RSCLND,LND,1,2028,S21,RE1,300.0
RSCLND,LND,1,2029,S21,RE1,300.0
RSCLND,LND,1,2030,S21,RE1,300.0
RSCLND,LND,1,2031,S21,RE1,300.0
RSCLND,LND,1,2032,S21,RE1,300.0
RSCLND,LND,1,2033,S21,RE1,300.0
RSCLND,LND,1,2034,S21,RE1,300.0
RSCLND,LND,1,2035,S21,RE1,300.0
RSCPRC,WTRPRC,1,2020,S21,RE1,360.0
RSCPRC,WTRPRC,1,2021,S21,RE1,354.0
RSCPRC,WTRPRC,1,2022,S21,RE1,351.0
RSCPRC,WTRPRC,1,2023,S21,RE1,345.0
RSCPRC,WTRPRC,1,2024,S21,RE1,342.0
RSCPRC,WTRPRC,1,2025,S21,RE1,336.0
RSCPRC,WTRPRC,1,2026,S21,RE1,333.0
RSCPRC,WTRPRC,1,2027,S21,RE1,330.0
RSCPRC,WTRPRC,1,2028,S21,RE1,324.0
RSCPRC,WTRPRC,1,2029,S21,RE1,321.0
RSCPRC,WTRPRC,1,2030,S21,RE1,318.0
RSCPRC,WTRPRC,1,2031,S21,RE1,318.0
RSCPRC,WTRPRC,1,2032,S21,RE1,318.0
RSCPRC,WTRPRC,1,2033,S21,RE1,318.0
RSCPRC,WTRPRC,1,2034,S21,RE1,315.0
RSCPRC,WTRPRC,1,2035,S21,RE1,315.0
RSCSOL,SOL,1,2020,S21,RE1,8.1994
RSCSOL,SOL,1,2021,S21,RE1,8.1994
RSCSOL,SOL,1,2022,S21,RE1,8.1994
RSCSOL,SOL,1,2023,S21,RE1,8.1994
RSCSOL,SOL,1,2024,S21,RE1,8.1994
RSCSOL,SOL,1,2025,S21,RE1,8.1994
RSCSOL,SOL,1,2026,S21,RE1,8.1994
RSCSOL,SOL,1,2027,S21,RE1,8.1994
RSCSOL,SOL,1,2028,S21,RE1,8.1994
RSCSOL,SOL,1,2029,S21,RE1,8.1994
RSCSOL,SOL,1,2030,S21,RE1,8.1994
RSCSOL,SOL,1,2031,S21,RE1,8.1994
RSCSOL,SOL,1,2032,S21,RE1,8.1994
RSCSOL,SOL,1,2033,S21,RE1,8.1994
RSCSOL,SOL,1,2034,S21,RE1,8.1994
RSCSOL,SOL,1,2035,S21,RE1,8.1994
RSCWND,WND,1,2020,S21,RE1,17.5025
RSCWND,WND,1,2021,S21,RE1,17.5025
RSCWND,WND,1,2022,S21,RE1,17.5025
RSCWND,WND,1,2023,S21,RE1,17.5025
RSCWND,WND,1,2024,S21,RE1,17.5025
RSCWND,WND,1,2025,S21,RE1,17.5025
RSCWND,WND,1,2026,S21,RE1,17.5025
RSCWND,WND,1,2027,S21,RE1,17.5025
RSCWND,WND,1,2028,S21,RE1,17.5025
RSCWND,WND,1,2029,S21,RE1,17.5025
RSCWND,WND,1,2030,S21,RE1,17.5025
RSCWND,WND,1,2031,S21,RE1,17.5025
RSCWND,WND,1,2032,S21,RE1,17.5025
RSCWND,WND,1,2033,S21,RE1,17.5025
RSCWND,WND,1,2034,S21,RE1,17.5025
RSCWND,WND,1,2035,S21,RE1,17.5025
UPSWTRSUR,WTRSUR,1,2020,S21,RE1,0.0
UPSWTRSUR,WTRSUR,1,2021,S21,RE1,0.0
UPSWTRSUR,WTRSUR,1,2022,S21,RE1,0.0
UPSWTRSUR,WTRSUR,1,2023,S21,RE1,0.0
UPSWTRSUR,WTRSUR,1,2024,S21,RE1,0.0
UPSWTRSUR,WTRSUR,1,2025,S21,RE1,0.0
UPSWTRSUR,WTRSUR,1,2026,S21,RE1,0.0
UPSWTRSUR,WTRSUR,1,2027,S21,RE1,0.0
UPSWTRSUR,WTRSUR,1,2028,S21,RE1,0.0
UPSWTRSUR,WTRSUR,1,2029,S21,RE1,0.0
UPSWTRSUR,WTRSUR,1,2030,S21,RE1,0.0
UPSWTRSUR,WTRSUR,1,2031,S21,RE1,0.0
UPSWTRSUR,WTRSUR,1,2032,S21,RE1,0.0
UPSWTRSUR,WTRSUR,1,2033,S21,RE1,0.0
UPSWTRSUR,WTRSUR,1,2034,S21,RE1,0.0
UPSWTRSUR,WTRSUR,1,2035,S21,RE1,0.0
DEMAGRDSL,AGRDSL,1,2020,S22,RE1,2.0597
DEMAGRDSL,AGRDSL,1,2021,S22,RE1,2.1428
DEMAGRDSL,AGRDSL,1,2022,S22,RE1,2.235
DEMAGRDSL,AGRDSL,1,2023,S22,RE1,2.324
DEMAGRDSL,AGRDSL,1,2024,S22,RE1,2.4132
DEMAGRDSL,AGRDSL,1,2025,S22,RE1,2.5122
DEMAGRDSL,AGRDSL,1,2026,S22,RE1,2.5984
DEMAGRDSL,AGRDSL,1,2027,S22,RE1,2.6841
DEMAGRDSL,AGRDSL,1,2028,S22,RE1,2.7804
DEMAGRDSL,AGRDSL,1,2029,S22,RE1,2.8755
DEMAGRDSL,AGRDSL,1,2030,S22,RE1,2.9704
DEMAGRDSL,AGRDSL,1,2031,S22,RE1,3.0468
DEMAGRDSL,AGRDSL,1,2032,S22,RE1,3.1236
DEMAGRDSL,AGRDSL,1,2033,S22,RE1,3.2009
DEMAGRDSL,AGRDSL,1,2034,S22,RE1,3.2782
DEMAGRDSL,AGRDSL,1,2035,S22,RE1,3.3571
DEMAGRGWTWAT,AGRWAT,1,2020,S22,RE1,0.0
DEMAGRGWTWAT,AGRWAT,1,2021,S22,RE1,0.0
DEMAGRGWTWAT,AGRWAT,1,2022,S22,RE1,0.1863
DEMAGRGWTWAT,AGRWAT,1,2023,S22,RE1,0.245
DEMAGRGWTWAT,AGRWAT,1,2024,S22,RE1,0.21
DEMAGRGWTWAT,AGRWAT,1,2025,S22,RE1,0.175
DEMAGRGWTWAT,AGRWAT,1,2026,S22,RE1,0.14
DEMAGRGWTWAT,AGRWAT,1,2027,S22,RE1,0.105
DEMAGRGWTWAT,AGRWAT,1,2028,S22,RE1,0.07
DEMAGRGWTWAT,AGRWAT,1,2029,S22,RE1,0.035
DEMAGRGWTWAT,AGRWAT,1,2030,S22,RE1,0.0
DEMAGRGWTWAT,AGRWAT,1,2031,S22,RE1,0.0
DEMAGRGWTWAT,AGRWAT,1,2032,S22,RE1,0.0
DEMAGRGWTWAT,AGRWAT,1,2033,S22,RE1,0.0
DEMAGRGWTWAT,AGRWAT,1,2034,S22,RE1,0.0
DEMAGRGWTWAT,AGRWAT,1,2035,S22,RE1,0.0
DEMAGRSURWAT,AGRWAT,1,2020,S22,RE1,0.3494
DEMAGRSURWAT,AGRWAT,1,2021,S22,RE1,0.5428
DEMAGRSURWAT,AGRWAT,1,2022,S22,RE1,0.56
DEMAGRSURWAT,AGRWAT,1,2023,S22,RE1,0.7361
DEMAGRSURWAT,AGRWAT,1,2024,S22,RE1,0.9972
DEMAGRSURWAT,AGRWAT,1,2025,S22,RE1,1.3101
DEMAGRSURWAT,AGRWAT,1,2026,S22,RE1,1.5937
DEMAGRSURWAT,AGRWAT,1,2027,S22,RE1,1.8865
DEMAGRSURWAT,AGRWAT,1,2028,S22,RE1,2.248
DEMAGRSURWAT,AGRWAT,1,2029,S22,RE1,2.5742
DEMAGRSURWAT,AGRWAT,1,2030,S22,RE1,2.9099
DEMAGRSURWAT,AGRWAT,1,2031,S22,RE1,2.9833
DEMAGRSURWAT,AGRWAT,1,2032,S22,RE1,3.0573
DEMAGRSURWAT,AGRWAT,1,2033,S22,RE1,3.1319
DEMAGRSURWAT,AGRWAT,1,2034,S22,RE1,3.2733
DEMAGRSURWAT,AGRWAT,1,2035,S22,RE1,3.351
DEMPUBGWTWAT,PUBWAT,1,2020,S22,RE1,0.0
DEMPUBGWTWAT,PUBWAT,1,2021,S22,RE1,0.0
DEMPUBGWTWAT,PUBWAT,1,2022,S22,RE1,0.0
DEMPUBGWTWAT,PUBWAT,1,2023,S22,RE1,0.0
DEMPUBGWTWAT,PUBWAT,1,2024,S22,RE1,0.0
DEMPUBGWTWAT,PUBWAT,1,2025,S22,RE1,0.0
DEMPUBGWTWAT,PUBWAT,1,2026,S22,RE1,0.0
DEMPUBGWTWAT,PUBWAT,1,2027,S22,RE1,0.0
DEMPUBGWTWAT,PUBWAT,1,2028,S22,RE1,0.0
DEMPUBGWTWAT,PUBWAT,1,2029,S22,RE1,0.0
DEMPUBGWTWAT,PUBWAT,1,2030,S22,RE1,0.0
DEMPUBGWTWAT,PUBWAT,1,2031,S22,RE1,0.0
DEMPUBGWTWAT,PUBWAT,1,2032,S22,RE1,0.0
DEMPUBGWTWAT,PUBWAT,1,2033,S22,RE1,0.0
DEMPUBGWTWAT,PUBWAT,1,2034,S22,RE1,0.0
DEMPUBGWTWAT,PUBWAT,1,2035,S22,RE1,0.0
DEMPUBSURWAT,PUBWAT,1,2020,S22,RE1,0.3483
DEMPUBSURWAT,PUBWAT,1,2021,S22,RE1,0.373
DEMPUBSURWAT,PUBWAT,1,2022,S22,RE1,0.399
DEMPUBSURWAT,PUBWAT,1,2023,S22,RE1,0.4257
DEMPUBSURWAT,PUBWAT,1,2024,S22,RE1,0.4534
DEMPUBSURWAT,PUBWAT,1,2025,S22,RE1,0.4826
DEMPUBSURWAT,PUBWAT,1,2026,S22,RE1,0.5129
DEMPUBSURWAT,PUBWAT,1,2027,S22,RE1,0.5442
DEMPUBSURWAT,PUBWAT,1,2028,S22,RE1,0.5772
DEMPUBSURWAT,PUBWAT,1,2029,S22,RE1,0.6113
DEMPUBSURWAT,PUBWAT,1,2030,S22,RE1,0.6471
DEMPUBSURWAT,PUBWAT,1,2031,S22,RE1,0.6844
DEMPUBSURWAT,PUBWAT,1,2032,S22,RE1,0.723
DEMPUBSURWAT,PUBWAT,1,2033,S22,RE1,0.7635
DEMPUBSURWAT,PUBWAT,1,2034,S22,RE1,0.8057
DEMPUBSURWAT,PUBWAT,1,2035,S22,RE1,0.85
DEMPWRSURWAT,PWRWAT,1,2020,S22,RE1,0.0336
DEMPWRSURWAT,PWRWAT,1,2021,S22,RE1,0.0367
DEMPWRSURWAT,PWRWAT,1,2022,S22,RE1,0.0408
DEMPWRSURWAT,PWRWAT,1,2023,S22,RE1,0.045
DEMPWRSURWAT,PWRWAT,1,2024,S22,RE1,0.0493
DEMPWRSURWAT,PWRWAT,1,2025,S22,RE1,0.0537
DEMPWRSURWAT,PWRWAT,1,2026,S22,RE1,0.0562
DEMPWRSURWAT,PWRWAT,1,2027,S22,RE1,0.061
DEMPWRSURWAT,PWRWAT,1,2028,S22,RE1,0.0689
DEMPWRSURWAT,PWRWAT,1,2029,S22,RE1,0.0717
DEMPWRSURWAT,PWRWAT,1,2030,S22,RE1,0.0781
DEMPWRSURWAT,PWRWAT,1,2031,S22,RE1,0.0842
DEMPWRSURWAT,PWRWAT,1,2032,S22,RE1,0.0908
DEMPWRSURWAT,PWRWAT,1,2033,S22,RE1,0.0977
DEMPWRSURWAT,PWRWAT,1,2034,S22,RE1,0.105
DEMPWRSURWAT,PWRWAT,1,2035,S22,RE1,0.1127
DEMTRABIO,TRABIO,1,2020,S22,RE1,9.9997
DEMTRABIO,TRABIO,1,2021,S22,RE1,10.3002
DEMTRABIO,TRABIO,1,2022,S22,RE1,10.5998
DEMTRABIO,TRABIO,1,2023,S22,RE1,10.9003
DEMTRABIO,TRABIO,1,2024,S22,RE1,11.1999
DEMTRABIO,TRABIO,1,2025,S22,RE1,11.5999
DEMTRABIO,TRABIO,1,2026,S22,RE1,11.9004
DEMTRABIO,TRABIO,1,2027,S22,RE1,12.2
DEMTRABIO,TRABIO,1,2028,S22,RE1,12.6001
DEMTRABIO,TRABIO,1,2029,S22,RE1,13.0001
DEMTRABIO,TRABIO,1,2030,S22,RE1,13.4002
DEMTRABIO,TRABIO,1,2031,S22,RE1,13.8002
DEMTRABIO,TRABIO,1,2032,S22,RE1,14.2003
DEMTRABIO,TRABIO,1,2033,S22,RE1,14.6004
DEMTRABIO,TRABIO,1,2034,S22,RE1,15.0004
DEMTRABIO,TRABIO,1,2035,S22,RE1,15.3996
LNDBLT,LBLT,1,2020,S22,RE1,15.0
LNDBLT,LBLT,1,2021,S22,RE1,15.2
LNDBLT,LBLT,1,2022,S22,RE1,15.3
LNDBLT,LBLT,1,2023,S22,RE1,15.5
LNDBLT,LBLT,1,2024,S22,RE1,15.6
LNDBLT,LBLT,1,2025,S22,RE1,15.8
LNDBLT,LBLT,1,2026,S22,RE1,15.9
LNDBLT,LBLT,1,2027,S22,RE1,16.1
LNDBLT,LBLT,1,2028,S22,RE1,16.2
LNDBLT,LBLT,1,2029,S22,RE1,16.4
LNDBLT,LBLT,1,2030,S22,RE1,16.6
LNDBLT,LBLT,1,2031,S22,RE1,16.7
LNDBLT,LBLT,1,2032,S22,RE1,16.9
LNDBLT,LBLT,1,2033,S22,RE1,17.1
LNDBLT,LBLT,1,2034,S22,RE1,17.2
LNDBLT,LBLT,1,2035,S22,RE1,17.4
LNDBLT,WTREVT,1,2020,S22,RE1,11.25
LNDBLT,WTREVT,1,2021,S22,RE1,11.248
LNDBLT,WTREVT,1,2022,S22,RE1,11.169
LNDBLT,WTREVT,1,2023,S22,RE1,11.16
LNDBLT,WTREVT,1,2024,S22,RE1,11.076
LNDBLT,WTREVT,1,2025,S22,RE1,11.06
LNDBLT,WTREVT,1,2026,S22,RE1,10.971
LNDBLT,WTREVT,1,2027,S22,RE1,10.948
LNDBLT,WTREVT,1,2028,S22,RE1,11.016
LNDBLT,WTREVT,1,2029,S22,RE1,10.988
LNDBLT,WTREVT,1,2030,S22,RE1,11.122
LNDBLT,WTREVT,1,2031,S22,RE1,11.022
LNDBLT,WTREVT,1,2032,S22,RE1,11.154
LNDBLT,WTREVT,1,2033,S22,RE1,11.286
LNDBLT,WTREVT,1,2034,S22,RE1,11.352
LNDBLT,WTREVT,1,2035,S22,RE1,11.484
LNDBLT,WTRGWT,1,2020,S22,RE1,0.6
LNDBLT,WTRGWT,1,2021,S22,RE1,0.608
LNDBLT,WTRGWT,1,2022,S22,RE1,0.612
LNDBLT,WTRGWT,1,2023,S22,RE1,0.62
LNDBLT,WTRGWT,1,2024,S22,RE1,0.624
LNDBLT,WTRGWT,1,2025,S22,RE1,0.632
LNDBLT,WTRGWT,1,2026,S22,RE1,0.636
LNDBLT,WTRGWT,1,2027,S22,RE1,0.644
LNDBLT,WTRGWT,1,2028,S22,RE1,0.648
LNDBLT,WTRGWT,1,2029,S22,RE1,0.656
LNDBLT,WTRGWT,1,2030,S22,RE1,0.664
LNDBLT,WTRGWT,1,2031,S22,RE1,0.668
LNDBLT,WTRGWT,1,2032,S22,RE1,0.676
LNDBLT,WTRGWT,1,2033,S22,RE1,0.684
LNDBLT,WTRGWT,1,2034,S22,RE1,0.688
LNDBLT,WTRGWT,1,2035,S22,RE1,0.522
LNDBLT,WTRRUN,1,2020,S22,RE1,6.15
LNDBLT,WTRRUN,1,2021,S22,RE1,6.08
LNDBLT,WTRRUN,1,2022,S22,RE1,6.12
LNDBLT,WTRRUN,1,2023,S22,RE1,6.045
LNDBLT,WTRRUN,1,2024,S22,RE1,6.084
LNDBLT,WTRRUN,1,2025,S22,RE1,6.004
LNDBLT,WTRRUN,1,2026,S22,RE1,6.042
LNDBLT,WTRRUN,1,2027,S22,RE1,5.957
LNDBLT,WTRRUN,1,2028,S22,RE1,5.994
LNDBLT,WTRRUN,1,2029,S22,RE1,5.904
LNDBLT,WTRRUN,1,2030,S22,RE1,5.976
LNDBLT,WTRRUN,1,2031,S22,RE1,6.012
LNDBLT,WTRRUN,1,2032,S22,RE1,6.084
LNDBLT,WTRRUN,1,2033,S22,RE1,6.156
LNDBLT,WTRRUN,1,2034,S22,RE1,6.192
LNDBLT,WTRRUN,1,2035,S22,RE1,6.264
LNDFOR,LFOR,1,2020,S22,RE1,253.6
LNDFOR,LFOR,1,2021,S22,RE1,253.4175
LNDFOR,LFOR,1,2022,S22,RE1,253.3505
LNDFOR,LFOR,1,2023,S22,RE1,253.1898
LNDFOR,LFOR,1,2024,S22,RE1,253.1284
LNDFOR,LFOR,1,2025,S22,RE1,252.9477
LNDFOR,LFOR,1,2026,S22,RE1,252.8926
LNDFOR,LFOR,1,2027,S22,RE1,251.8293
LNDFOR,LFOR,1,2028,S22,RE1,252.6626
LNDFOR,LFOR,1,2029,S22,RE1,251.5552
LNDFOR,LFOR,1,2030,S22,RE1,251.7042
LNDFOR,LFOR,1,2031,S22,RE1,251.7042
LNDFOR,LFOR,1,2032,S22,RE1,251.7042
LNDFOR,LFOR,1,2033,S22,RE1,251.7042
LNDFOR,LFOR,1,2034,S22,RE1,251.7042
LNDFOR,LFOR,1,2035,S22,RE1,251.7042
LNDFOR,WTREVT,1,2020,S22,RE1,215.56
LNDFOR,WTREVT,1,2021,S22,RE1,212.8707
LNDFOR,WTREVT,1,2022,S22,RE1,210.2809
LNDFOR,WTREVT,1,2023,S22,RE1,207.6156
LNDFOR,WTREVT,1,2024,S22,RE1,205.034
LNDFOR,WTREVT,1,2025,S22,RE1,202.3582
LNDFOR,WTREVT,1,2026,S22,RE1,199.7852
LNDFOR,WTREVT,1,2027,S22,RE1,196.4269
LNDFOR,WTREVT,1,2028,S22,RE1,194.5502
LNDFOR,WTREVT,1,2029,S22,RE1,191.182
LNDFOR,WTREVT,1,2030,S22,RE1,188.7781
LNDFOR,WTREVT,1,2031,S22,RE1,188.7781
LNDFOR,WTREVT,1,2032,S22,RE1,188.7781
LNDFOR,WTREVT,1,2033,S22,RE1,188.7781
LNDFOR,WTREVT,1,2034,S22,RE1,188.7781
LNDFOR,WTREVT,1,2035,S22,RE1,186.2611
LNDFOR,WTRGWT,1,2020,S22,RE1,7.608
LNDFOR,WTRGWT,1,2021,S22,RE1,7.6025
LNDFOR,WTRGWT,1,2022,S22,RE1,7.6005
LNDFOR,WTRGWT,1,2023,S22,RE1,7.5957
LNDFOR,WTRGWT,1,2024,S22,RE1,7.5939
LNDFOR,WTRGWT,1,2025,S22,RE1,7.5884
LNDFOR,WTRGWT,1,2026,S22,RE1,7.5868
LNDFOR,WTRGWT,1,2027,S22,RE1,7.5549
LNDFOR,WTRGWT,1,2028,S22,RE1,7.5799
LNDFOR,WTRGWT,1,2029,S22,RE1,7.5467
LNDFOR,WTRGWT,1,2030,S22,RE1,7.5511
LNDFOR,WTRGWT,1,2031,S22,RE1,7.5511
LNDFOR,WTRGWT,1,2032,S22,RE1,7.5511
LNDFOR,WTRGWT,1,2033,S22,RE1,7.5511
LNDFOR,WTRGWT,1,2034,S22,RE1,7.5511
LNDFOR,WTRGWT,1,2035,S22,RE1,7.5511
LNDFOR,WTRRUN,1,2020,S22,RE1,81.152
LNDFOR,WTRRUN,1,2021,S22,RE1,81.0936
LNDFOR,WTRRUN,1,2022,S22,RE1,78.5387
LNDFOR,WTRRUN,1,2023,S22,RE1,78.4888
LNDFOR,WTRRUN,1,2024,S22,RE1,75.9385
LNDFOR,WTRRUN,1,2025,S22,RE1,75.8843
LNDFOR,WTRRUN,1,2026,S22,RE1,75.8678
LNDFOR,WTRRUN,1,2027,S22,RE1,73.0305
LNDFOR,WTRRUN,1,2028,S22,RE1,73.2722
LNDFOR,WTRRUN,1,2029,S22,RE1,70.4355
LNDFOR,WTRRUN,1,2030,S22,RE1,70.4772
LNDFOR,WTRRUN,1,2031,S22,RE1,70.4772
LNDFOR,WTRRUN,1,2032,S22,RE1,70.4772
LNDFOR,WTRRUN,1,2033,S22,RE1,70.4772
LNDFOR,WTRRUN,1,2034,S22,RE1,70.4772
LNDFOR,WTRRUN,1,2035,S22,RE1,70.4772
LNDMAIIRR,CRPMAI,1,2020,S22,RE1,0.1549
LNDMAIIRR,CRPMAI,1,2021,S22,RE1,0.3365
LNDMAIIRR,CRPMAI,1,2022,S22,RE1,0.519
LNDMAIIRR,CRPMAI,1,2023,S22,RE1,0.7006
LNDMAIIRR,CRPMAI,1,2024,S22,RE1,0.8831
LNDMAIIRR,CRPMAI,1,2025,S22,RE1,1.0765
LNDMAIIRR,CRPMAI,1,2026,S22,RE1,1.259
LNDMAIIRR,CRPMAI,1,2027,S22,RE1,1.4425
LNDMAIIRR,CRPMAI,1,2028,S22,RE1,1.6369
LNDMAIIRR,CRPMAI,1,2029,S22,RE1,1.8313
LNDMAIIRR,CRPMAI,1,2030,S22,RE1,2.0267
LNDMAIIRR,CRPMAI,1,2031,S22,RE1,2.0831
LNDMAIIRR,CRPMAI,1,2032,S22,RE1,2.1395
LNDMAIIRR,CRPMAI,1,2033,S22,RE1,2.1959
LNDMAIIRR,CRPMAI,1,2034,S22,RE1,2.2522
LNDMAIIRR,CRPMAI,1,2035,S22,RE1,2.3096
LNDMAIIRR,WTREVT,1,2020,S22,RE1,0.1699
LNDMAIIRR,WTREVT,1,2021,S22,RE1,0.369
LNDMAIIRR,WTREVT,1,2022,S22,RE1,0.5691
LNDMAIIRR,WTREVT,1,2023,S22,RE1,0.7682
LNDMAIIRR,WTREVT,1,2024,S22,RE1,0.9683
LNDMAIIRR,WTREVT,1,2025,S22,RE1,1.1804
LNDMAIIRR,WTREVT,1,2026,S22,RE1,1.3804
LNDMAIIRR,WTREVT,1,2027,S22,RE1,1.5817
LNDMAIIRR,WTREVT,1,2028,S22,RE1,1.7948
LNDMAIIRR,WTREVT,1,2029,S22,RE1,2.008
LNDMAIIRR,WTREVT,1,2030,S22,RE1,2.2222
LNDMAIIRR,WTREVT,1,2031,S22,RE1,2.284
LNDMAIIRR,WTREVT,1,2032,S22,RE1,2.3459
LNDMAIIRR,WTREVT,1,2033,S22,RE1,2.4078
LNDMAIIRR,WTREVT,1,2034,S22,RE1,2.4696
LNDMAIIRR,WTREVT,1,2035,S22,RE1,2.5325
LNDMAIIRR,WTRGWT,1,2020,S22,RE1,0.034
LNDMAIIRR,WTRGWT,1,2021,S22,RE1,0.0738
LNDMAIIRR,WTRGWT,1,2022,S22,RE1,0.1138
LNDMAIIRR,WTRGWT,1,2023,S22,RE1,0.1536
LNDMAIIRR,WTRGWT,1,2024,S22,RE1,0.1937
LNDMAIIRR,WTRGWT,1,2025,S22,RE1,0.2361
LNDMAIIRR,WTRGWT,1,2026,S22,RE1,0.2761
LNDMAIIRR,WTRGWT,1,2027,S22,RE1,0.3163
